genes-ori	resistance
5.1.14.2	0
5.1.14.3	0
5.1.14.4	0
5.1.14.5	0
5.1.14.6	0
5.1.14.7	0
5.1.14.8	0
5.1.14.9	0
5.1.14.10	0
5.1.14.11	0
5.1.14.12	0
5.1.14.13	0
5.1.14.14	0
5.1.14.15	0
5.1.14.16	0
5.1.14.17	0
5.1.14.18	0
5.1.14.19	0
5.1.14.20	0
5.1.14.21	0
5.1.15.1	0
5.1.15.2	0
5.1.15.3	0
5.1.15.4	0
5.1.15.5	0
5.1.15.6	0
5.1.15.7	0
5.1.15.8	0
5.1.15.9	0
5.1.15.10	0
5.1.15.11	0
5.1.15.12	0
5.1.15.13	0
5.1.15.14	0
5.1.15.15	0
5.1.15.16	0
5.1.15.17	0
5.1.15.18	0
5.1.15.19	0
5.1.15.20	0
5.1.15.21	0
5.1.16.1	0
5.1.16.2	0
5.1.16.3	0
5.1.16.4	0
5.1.16.5	0
5.1.16.6	0
5.1.16.7	0
5.1.16.8	0
5.1.16.9	0
5.1.16.10	0
5.1.16.11	0
5.1.16.12	0
5.1.16.13	0
5.1.16.14	0
5.1.16.15	0
5.1.16.16	0
5.1.16.17	0
5.1.16.18	0
5.1.16.19	0
5.1.16.20	0
5.1.16.21	0
5.1.17.1	0
5.1.17.2	0
5.1.17.3	0
5.1.17.4	0
5.1.17.5	0
5.1.17.6	0
5.1.17.7	0
5.1.17.8	0
5.1.17.9	0
5.1.17.10	0
5.1.17.11	0
5.1.17.12	0
5.1.17.13	0
5.1.17.14	0
5.1.17.15	0
5.1.17.16	0
5.1.17.17	0
5.1.17.18	0
5.1.17.19	0
5.1.17.20	0
5.1.17.21	0
5.1.18.1	0
5.1.18.2	0
5.1.18.3	0
5.1.18.4	0
5.1.18.5	0
5.1.18.6	0
5.1.18.7	0
5.1.18.8	0
5.1.18.9	0
5.1.18.10	0
5.1.18.11	0
5.1.18.12	0
5.1.18.13	0
5.1.18.14	0
5.1.18.15	0
5.1.18.16	0
5.1.18.17	0
5.1.18.18	0
5.1.18.19	0
5.1.18.20	0
5.1.18.21	0
5.1.19.1	0
5.1.19.2	0
5.1.19.3	0
5.1.19.4	0
5.1.19.5	0
5.1.19.6	0
5.1.19.7	0
5.1.19.8	0
5.1.19.9	0
5.1.19.10	0
5.1.19.11	0
5.1.19.12	0
5.1.19.13	0
5.1.19.14	0
5.1.19.15	0
5.1.19.16	1
5.1.19.17	0
5.1.19.18	0
5.1.19.19	0
5.1.19.20	0
5.1.19.21	0
5.1.20.1	0
5.1.20.2	0
5.1.20.3	0
5.1.20.4	0
5.1.20.5	0
5.1.20.6	0
5.1.20.7	0
5.1.20.8	0
5.1.20.9	0
5.1.20.10	0
5.1.20.11	0
5.1.20.12	0
5.1.20.13	0
5.1.20.14	0
5.1.20.15	0
5.1.20.16	0
5.1.20.17	0
5.1.20.18	1
5.1.20.19	1
5.1.20.20	0
5.1.20.21	0
5.2.1.1	0
5.2.1.2	0
5.2.1.3	0
5.2.1.4	0
5.2.1.5	0
5.2.1.6	0
5.2.1.7	0
5.2.1.8	0
5.2.1.9	0
5.2.1.10	0
5.2.1.11	0
5.2.1.12	0
5.2.1.13	0
5.2.1.14	0
5.2.1.15	0
5.2.1.16	0
5.2.1.17	0
5.2.1.18	0
5.2.1.19	0
5.2.1.20	0
5.2.1.21	0
5.2.2.1	0
5.2.2.2	0
5.2.2.3	0
5.2.2.4	0
5.2.2.5	0
5.2.2.6	0
5.2.2.7	0
5.2.2.8	0
5.2.2.9	0
5.2.2.10	0
5.2.2.11	0
5.2.2.12	0
5.2.2.13	0
5.2.2.14	0
5.2.2.15	0
5.2.2.16	0
5.2.2.17	0
5.2.2.18	0
5.2.2.19	0
5.2.2.20	0
5.2.2.21	0
5.2.3.1	0
5.2.3.2	0
5.2.3.3	0
5.2.3.4	0
5.2.3.5	0
5.2.3.6	0
5.2.3.7	0
5.2.3.8	0
5.2.3.9	0
5.2.3.10	0
5.2.3.11	0
5.2.3.12	0
5.2.3.13	0
5.2.3.14	0
5.2.3.15	0
5.2.3.16	0
5.2.3.17	0
5.2.3.18	0
5.2.3.19	0
5.2.3.20	1
5.2.3.21	1
5.2.4.1	0
5.2.4.2	0
5.2.4.3	0
5.2.4.4	0
5.2.4.5	0
5.2.4.6	0
5.2.4.7	0
5.2.4.8	0
5.2.4.9	0
5.2.4.10	0
5.2.4.11	0
5.2.4.12	0
5.2.4.13	0
5.2.4.14	0
5.2.4.15	0
5.2.4.16	0
5.2.4.17	0
5.2.4.18	0
5.2.4.19	0
5.2.4.20	0
5.2.4.21	0
5.2.5.1	0
5.2.5.2	0
5.2.5.3	0
5.2.5.4	0
5.2.5.5	0
5.2.5.6	0
5.2.5.7	0
5.2.5.8	0
5.2.5.9	0
5.2.5.10	0
5.2.5.11	0
5.2.5.12	0
5.2.5.13	0
5.2.5.14	0
5.2.5.15	0
5.2.5.16	0
5.2.5.17	0
5.2.5.18	0
5.2.5.19	0
5.2.5.20	0
5.2.5.21	0
5.2.6.1	0
5.2.6.2	0
5.2.6.3	0
5.2.6.4	0
5.2.6.5	0
5.2.6.6	0
5.2.6.7	0
5.2.6.8	0
5.2.6.9	0
5.2.6.10	0
5.2.6.11	0
5.2.6.12	0
5.2.6.13	0
5.2.6.14	0
5.2.6.15	0
5.2.6.16	0
5.2.6.17	0
5.2.6.18	0
5.2.6.19	0
5.2.6.20	0
5.2.6.21	0
5.2.7.1	0
5.2.7.2	0
5.2.7.3	0
5.2.7.4	0
5.2.7.5	0
5.2.7.6	0
5.2.7.7	0
5.2.7.8	0
5.2.7.9	0
5.2.7.10	0
5.2.7.11	0
5.2.7.12	0
5.2.7.13	0
5.2.7.14	0
5.2.7.15	0
5.2.7.16	0
5.2.7.17	0
5.2.7.18	0
5.2.7.19	0
5.2.7.20	0
5.2.7.21	0
5.2.8.1	0
5.2.8.2	0
5.2.8.3	0
5.2.8.4	0
5.2.8.5	0
5.2.8.6	0
5.2.8.7	0
5.2.8.8	0
5.2.8.9	0
5.2.8.10	0
5.2.8.11	0
5.2.8.12	0
5.2.8.13	0
5.2.8.14	0
5.2.8.15	0
5.2.8.16	0
5.2.8.17	0
5.2.8.18	0
5.2.8.19	0
5.2.8.20	0
5.2.8.21	0
5.2.9.1	0
5.2.9.2	0
5.2.9.3	1
5.2.9.4	0
5.2.9.5	0
5.2.9.6	0
5.2.9.7	0
5.2.9.8	0
5.2.9.9	0
5.2.9.10	0
5.2.9.11	0
5.2.9.12	0
5.2.9.13	0
5.2.9.14	0
5.2.9.15	0
5.2.9.16	0
5.2.9.17	0
5.2.9.18	0
5.2.9.19	0
5.2.9.20	0
5.2.9.21	0
5.2.10.1	0
5.2.10.2	0
5.2.10.3	0
5.2.10.4	0
5.2.10.5	0
5.2.10.6	0
5.2.10.7	0
5.2.10.8	0
5.2.10.9	0
5.2.10.10	0
5.2.10.11	0
5.2.10.12	0
5.2.10.13	0
5.2.10.14	0
5.2.10.15	0
5.2.10.16	0
5.2.10.17	0
5.2.10.18	0
5.2.10.19	0
5.2.10.20	0
5.2.10.21	0
5.2.11.1	0
5.2.11.2	0
5.2.11.3	0
5.2.11.4	0
5.2.11.5	0
5.2.11.6	0
5.2.11.7	0
5.2.11.8	0
5.2.11.9	0
5.2.11.10	0
5.2.11.11	0
5.2.11.12	0
5.2.11.13	0
5.2.11.14	0
5.2.11.15	0
5.2.11.16	0
5.2.11.17	0
5.2.11.18	0
5.2.11.19	0
5.2.11.20	0
5.2.11.21	0
5.2.12.1	0
5.2.12.2	0
5.2.12.3	0
5.2.12.4	0
5.2.12.5	0
5.2.12.6	0
5.2.12.7	0
5.2.12.8	0
5.2.12.9	0
5.2.12.10	0
5.2.12.11	0
5.2.12.12	1
5.2.12.13	0
5.2.12.14	0
5.2.12.15	0
5.2.12.16	0
5.2.12.17	0
5.2.12.18	0
5.2.12.19	0
5.2.12.20	0
5.2.12.21	0
5.2.13.1	0
5.2.13.2	0
5.2.13.3	0
5.2.13.4	0
5.2.13.5	0
5.2.13.6	0
5.2.13.7	0
5.2.13.8	0
5.2.13.9	0
5.2.13.10	0
5.2.13.11	0
5.2.13.12	0
5.2.13.13	0
5.2.13.14	0
5.2.13.15	0
5.2.13.16	0
5.2.13.17	0
5.2.13.18	0
5.2.13.19	0
5.2.13.20	0
5.2.13.21	0
5.2.14.1	0
5.2.14.2	0
5.2.14.3	0
5.2.14.4	0
5.2.14.5	0
5.2.14.6	0
5.2.14.7	0
5.2.14.8	0
5.2.14.9	0
5.2.14.10	0
5.2.14.11	0
5.2.14.12	0
5.2.14.13	0
5.2.14.14	0
5.2.14.15	0
5.2.14.16	0
5.2.14.17	0
5.2.14.18	0
5.2.14.19	0
5.2.14.20	0
5.2.14.21	0
5.2.15.1	0
5.2.15.2	0
5.2.15.3	0
5.2.15.4	0
5.2.15.5	0
5.2.15.6	0
5.2.15.7	0
5.2.15.8	0
5.2.15.9	0
5.2.15.10	0
5.2.15.11	0
5.2.15.12	0
5.2.15.13	0
5.2.15.14	0
5.2.15.15	0
5.2.15.16	0
5.2.15.17	0
5.2.15.18	0
5.2.15.19	0
5.2.15.20	0
5.2.15.21	0
5.2.16.1	0
5.2.16.2	0
5.2.16.3	0
5.2.16.4	1
5.2.16.5	0
5.2.16.6	0
5.2.16.7	0
5.2.16.8	0
5.2.16.9	0
5.2.16.10	0
5.2.16.11	0
5.2.16.12	0
5.2.16.13	0
5.2.16.14	0
5.2.16.15	0
5.2.16.16	0
5.2.16.17	0
5.2.16.18	0
5.2.16.19	0
5.2.16.20	0
5.2.16.21	0
5.2.17.1	0
5.2.17.2	0
5.2.17.3	0
5.2.17.4	0
5.2.17.5	0
5.2.17.6	0
5.2.17.7	0
5.2.17.8	0
5.2.17.9	0
5.2.17.10	0
5.2.17.11	0
5.2.17.12	0
5.2.17.13	0
5.2.17.14	0
5.2.17.15	0
5.2.17.16	0
5.2.17.17	0
5.2.17.18	0
5.2.17.19	0
5.2.17.20	0
5.2.17.21	0
5.2.18.1	0
5.2.18.2	0
5.2.18.3	0
5.2.18.4	0
5.2.18.5	0
5.2.18.6	0
5.2.18.7	0
5.2.18.8	0
5.2.18.9	0
5.2.18.10	0
5.2.18.11	0
5.2.18.12	0
5.2.18.13	0
5.2.18.14	0
5.2.18.15	0
5.2.18.16	0
5.2.18.17	0
5.2.18.18	0
5.2.18.19	0
5.2.18.20	0
5.2.18.21	0
5.2.19.1	0
5.2.19.2	0
5.2.19.3	0
5.2.19.4	0
5.2.19.5	0
5.2.19.6	0
5.2.19.7	0
5.2.19.8	0
5.2.19.9	0
5.2.19.10	0
5.2.19.11	0
5.2.19.12	0
5.2.19.13	0
5.2.19.14	0
5.2.19.15	0
5.2.19.16	0
5.2.19.17	0
5.2.19.18	0
5.2.19.19	0
5.2.19.20	0
5.2.19.21	0
5.2.20.1	0
5.2.20.2	0
5.2.20.3	0
5.2.20.4	0
5.2.20.5	0
5.2.20.6	0
5.2.20.7	0
5.2.20.8	0
5.2.20.9	0
5.2.20.10	0
5.2.20.11	0
5.2.20.12	0
5.2.20.13	0
5.2.20.14	1
5.2.20.15	0
5.2.20.16	0
5.2.20.17	1
5.2.20.18	0
5.2.20.19	0
5.2.20.20	0
5.2.20.21	0
5.3.1.1	0
5.3.1.2	0
5.3.1.3	0
5.3.1.4	0
5.3.1.5	0
5.3.1.6	0
5.3.1.7	0
5.3.1.8	0
5.3.1.9	0
5.3.1.10	0
5.3.1.11	0
5.3.1.12	0
5.3.1.13	0
5.3.1.14	0
5.3.1.15	0
5.3.1.16	0
5.3.1.17	0
5.3.1.18	0
5.3.1.19	0
5.3.1.20	0
5.3.1.21	0
5.3.2.1	0
5.3.2.2	0
5.3.2.3	0
5.3.2.4	0
5.3.2.5	0
5.3.2.6	0
5.3.2.7	0
5.3.2.8	0
5.3.2.9	0
5.3.2.10	0
5.3.2.11	0
5.3.2.12	0
5.3.2.13	0
5.3.2.14	0
5.3.2.15	0
5.3.2.16	0
5.3.2.17	0
5.3.2.18	0
5.3.2.19	0
5.3.2.20	0
5.3.2.21	0
5.3.3.1	0
5.3.3.2	0
5.3.3.3	0
5.3.3.4	0
5.3.3.5	0
5.3.3.6	0
5.3.3.7	0
5.3.3.8	0
5.3.3.9	0
5.3.3.10	0
5.3.3.11	0
5.3.3.12	0
5.3.3.13	0
5.3.3.14	0
5.3.3.15	0
5.3.3.16	0
5.3.3.17	0
5.3.3.18	0
5.3.3.19	0
5.3.3.20	0
5.3.3.21	0
5.3.4.1	0
5.3.4.2	0
5.3.4.3	0
5.3.4.4	0
5.3.4.5	0
5.3.4.6	0
5.3.4.7	0
5.3.4.8	0
5.3.4.9	0
5.3.4.10	0
5.3.4.11	0
5.3.4.12	0
5.3.4.13	0
5.3.4.14	0
5.3.4.15	0
5.3.4.16	0
5.3.4.17	0
5.3.4.18	0
5.3.4.19	0
5.3.4.20	0
5.3.4.21	0
5.3.5.1	0
5.3.5.2	0
5.3.5.3	0
5.3.5.4	0
5.3.5.5	0
5.3.5.6	0
5.3.5.7	0
5.3.5.8	0
5.3.5.9	0
5.3.5.10	0
5.3.5.11	0
5.3.5.12	0
5.3.5.13	0
5.3.5.14	0
5.3.5.15	0
5.3.5.16	0
5.3.5.17	0
5.3.5.18	0
5.3.5.19	0
5.3.5.20	0
5.3.5.21	0
5.3.6.1	0
5.3.6.2	0
5.3.6.3	0
5.3.6.4	0
5.3.6.5	0
5.3.6.6	0
5.3.6.7	0
5.3.6.8	0
5.3.6.9	0
5.3.6.10	0
5.3.6.11	0
5.3.6.12	0
5.3.6.13	0
5.3.6.14	0
5.3.6.15	0
5.3.6.16	0
5.3.6.17	0
5.3.6.18	0
5.3.6.19	0
5.3.6.20	0
5.3.6.21	0
5.3.7.1	0
5.3.7.2	0
5.3.7.3	0
5.3.7.4	0
5.3.7.5	0
5.3.7.6	0
5.3.7.7	0
5.3.7.8	0
5.3.7.9	0
5.3.7.10	0
5.3.7.11	0
5.3.7.12	0
5.3.7.13	0
5.3.7.14	0
5.3.7.15	0
5.3.7.16	0
5.3.7.17	0
5.3.7.18	0
5.3.7.19	0
5.3.7.20	0
5.3.7.21	0
5.3.8.1	0
5.3.8.2	0
5.3.8.3	0
5.3.8.4	0
5.3.8.5	0
5.3.8.6	0
5.3.8.7	0
5.3.8.8	0
5.3.8.9	0
5.3.8.10	0
5.3.8.11	0
5.3.8.12	0
5.3.8.13	0
5.3.8.14	0
5.3.8.15	0
5.3.8.16	0
5.3.8.17	0
5.3.8.18	0
5.3.8.19	0
5.3.8.20	0
5.3.8.21	0
5.3.9.1	0
5.3.9.2	0
5.3.9.3	0
5.3.9.4	0
5.3.9.5	0
5.3.9.6	0
5.3.9.7	0
5.3.9.8	0
5.3.9.9	0
5.3.9.10	0
5.3.9.11	0
5.3.9.12	0
5.3.9.13	0
5.3.9.14	0
5.3.9.15	0
5.3.9.16	0
5.3.9.17	0
5.3.9.18	0
5.3.9.19	0
5.3.9.20	0
5.3.9.21	0
5.3.10.1	0
5.3.10.2	0
5.3.10.3	0
5.3.10.4	0
5.3.10.5	0
5.3.10.6	0
5.3.10.7	0
5.3.10.8	0
5.3.10.9	0
5.3.10.10	0
5.3.10.11	0
5.3.10.12	0
5.3.10.13	0
5.3.10.14	0
5.3.10.15	0
5.3.10.16	0
5.3.10.17	0
5.3.10.18	0
5.3.10.19	0
5.3.10.20	0
5.3.10.21	0
5.3.11.1	0
5.3.11.2	0
5.3.11.3	0
5.3.11.4	0
5.3.11.5	0
5.3.11.6	0
5.3.11.7	0
5.3.11.8	0
5.3.11.9	0
5.3.11.10	1
5.3.11.11	0
5.3.11.12	0
5.3.11.13	0
5.3.11.14	0
5.3.11.15	0
5.3.11.16	0
5.3.11.17	0
5.3.11.18	0
5.3.11.19	0
5.3.11.20	0
5.3.11.21	0
5.3.12.1	0
5.3.12.2	0
5.3.12.3	0
5.3.12.4	0
5.3.12.5	0
5.3.12.6	0
5.3.12.7	0
5.3.12.8	0
5.3.12.9	0
5.3.12.10	0
5.3.12.11	0
5.3.12.12	0
5.3.12.13	0
5.3.12.14	0
5.3.12.15	0
5.3.12.16	0
5.3.12.17	0
5.3.12.18	0
5.3.12.19	0
5.3.12.20	0
5.3.12.21	0
5.3.13.1	0
5.3.13.2	0
5.3.13.3	0
5.3.13.4	1
5.3.13.5	0
5.3.13.6	0
5.3.13.7	0
5.3.13.8	0
5.3.13.9	0
5.3.13.10	0
5.3.13.11	0
5.3.13.12	0
5.3.13.13	0
5.3.13.14	0
5.3.13.15	0
5.3.13.16	0
5.3.13.17	0
5.3.13.18	1
5.3.13.19	0
5.3.13.20	0
5.3.13.21	0
5.3.14.1	0
5.3.14.2	0
5.3.14.3	0
5.3.14.4	0
5.3.14.5	0
5.3.14.6	0
5.3.14.7	0
5.3.14.8	0
5.3.14.9	0
5.3.14.10	0
5.3.14.11	0
5.3.14.12	0
5.3.14.13	0
5.3.14.14	0
5.3.14.15	0
5.3.14.16	0
5.3.14.17	0
5.3.14.18	0
5.3.14.19	0
5.3.14.20	0
5.3.14.21	0
5.3.15.1	0
5.3.15.2	0
5.3.15.3	0
5.3.15.4	0
5.3.15.5	0
5.3.15.6	0
5.3.15.7	0
5.3.15.8	0
5.3.15.9	0
5.3.15.10	0
5.3.15.11	0
5.3.15.12	0
5.3.15.13	0
5.3.15.14	0
5.3.15.15	0
5.3.15.16	0
5.3.15.17	0
5.3.15.18	0
5.3.15.19	0
5.3.15.20	0
5.3.15.21	0
5.3.16.1	1
5.3.16.2	0
5.3.16.3	0
5.3.16.4	0
5.3.16.5	0
5.3.16.6	0
5.3.16.7	0
5.3.16.8	0
5.3.16.9	0
5.3.16.10	0
5.3.16.11	0
5.3.16.12	0
5.3.16.13	0
5.3.16.14	0
5.3.16.15	0
5.3.16.16	0
5.3.16.17	0
5.3.16.18	0
5.3.16.19	0
5.3.16.20	0
5.3.16.21	0
5.3.17.1	0
5.3.17.2	0
5.3.17.3	0
5.3.17.4	0
5.3.17.5	0
5.3.17.6	0
5.3.17.7	0
5.3.17.8	0
5.3.17.9	0
5.3.17.10	0
5.3.17.11	0
5.3.17.12	0
5.3.17.13	0
5.3.17.14	0
5.3.17.15	0
5.3.17.16	0
5.3.17.17	0
5.3.17.18	0
5.3.17.19	0
5.3.17.20	0
5.3.17.21	0
5.3.18.1	0
5.3.18.2	0
5.3.18.3	0
5.3.18.4	0
5.3.18.5	0
5.3.18.6	0
5.3.18.7	0
5.3.18.8	0
5.3.18.9	0
5.3.18.10	0
5.3.18.11	0
5.3.18.12	0
5.3.18.13	0
5.3.18.14	0
5.3.18.15	0
5.3.18.16	0
5.3.18.17	0
5.3.18.18	0
5.3.18.19	0
5.3.18.20	0
5.3.18.21	0
5.3.19.1	0
5.3.19.2	0
5.3.19.3	0
5.3.19.4	0
5.3.19.5	1
5.3.19.6	0
5.3.19.7	0
5.3.19.8	0
5.3.19.9	0
5.3.19.10	0
5.3.19.11	0
5.3.19.12	0
5.3.19.13	0
5.3.19.14	0
5.3.19.15	0
5.3.19.16	0
5.3.19.17	0
5.3.19.18	0
5.3.19.19	0
5.3.19.20	0
5.3.19.21	0
5.3.20.1	0
5.3.20.2	0
5.3.20.3	0
5.3.20.4	0
5.3.20.5	0
5.3.20.6	0
5.3.20.7	0
5.3.20.8	0
5.3.20.9	0
5.3.20.10	0
5.3.20.11	0
5.3.20.12	0
5.3.20.13	0
5.3.20.14	0
5.3.20.15	0
5.3.20.16	0
5.3.20.17	0
5.3.20.18	0
5.3.20.19	0
5.3.20.20	0
5.3.20.21	0
5.4.1.1	0
5.4.1.2	0
5.4.1.3	0
5.4.1.4	0
5.4.1.5	0
5.4.1.6	0
5.4.1.7	0
5.4.1.8	0
5.4.1.9	0
5.4.1.10	0
5.4.1.11	0
5.4.1.12	0
5.4.1.13	0
5.4.1.14	0
5.4.1.15	0
5.4.1.16	0
5.4.1.17	0
5.4.1.18	0
5.4.1.19	0
5.4.1.20	0
5.4.1.21	0
5.4.2.1	0
5.4.2.2	0
5.4.2.3	0
5.4.2.4	0
5.4.2.5	0
5.4.2.6	0
5.4.2.7	0
5.4.2.8	0
5.4.2.9	0
5.4.2.10	0
5.4.2.11	0
5.4.2.12	0
5.4.2.13	0
5.4.2.14	0
5.4.2.15	0
5.4.2.16	0
5.4.2.17	0
5.4.2.18	0
5.4.2.19	0
5.4.2.20	0
5.4.2.21	0
5.4.3.1	0
5.4.3.2	0
5.4.3.3	0
5.4.3.4	0
5.4.3.5	0
5.4.3.6	0
5.4.3.7	0
5.4.3.8	0
5.4.3.9	0
5.4.3.10	0
5.4.3.11	0
5.4.3.12	0
5.4.3.13	0
5.4.3.14	0
5.4.3.15	0
5.4.3.16	0
5.4.3.17	0
5.4.3.18	0
5.4.3.19	0
5.4.3.20	0
5.4.3.21	1
5.4.4.1	0
5.4.4.2	0
5.4.4.3	0
5.4.4.4	0
5.4.4.5	0
5.4.4.6	0
5.4.4.7	0
5.4.4.8	0
5.4.4.9	0
5.4.4.10	0
5.4.4.11	0
5.4.4.12	0
5.4.4.13	0
5.4.4.14	0
5.4.4.15	0
5.4.4.16	0
5.4.4.17	0
5.4.4.18	0
5.4.4.19	0
5.4.4.20	0
5.4.4.21	0
5.4.5.1	0
5.4.5.2	0
5.4.5.3	0
5.4.5.4	0
5.4.5.5	0
5.4.5.6	0
5.4.5.7	0
5.4.5.8	0
5.4.5.9	0
5.4.5.10	0
5.4.5.11	0
5.4.5.12	0
5.4.5.13	0
5.4.5.14	0
5.4.5.15	0
5.4.5.16	0
5.4.5.17	0
5.4.5.18	0
5.4.5.19	0
5.4.5.20	0
5.4.5.21	0
5.4.6.1	0
5.4.6.2	0
5.4.6.3	0
5.4.6.4	0
5.4.6.5	0
5.4.6.6	0
5.4.6.7	0
5.4.6.8	0
5.4.6.9	0
5.4.6.10	0
5.4.6.11	0
5.4.6.12	0
5.4.6.13	0
5.4.6.14	0
5.4.6.15	0
5.4.6.16	0
5.4.6.17	0
5.4.6.18	0
5.4.6.19	0
5.4.6.20	0
5.4.6.21	0
5.4.7.1	0
5.4.7.2	0
5.4.7.3	0
5.4.7.4	0
5.4.7.5	0
5.4.7.6	0
5.4.7.7	0
5.4.7.8	0
5.4.7.9	0
5.4.7.10	0
5.4.7.11	0
5.4.7.12	0
5.4.7.13	0
5.4.7.14	0
5.4.7.15	0
5.4.7.16	0
5.4.7.17	0
5.4.7.18	0
5.4.7.19	0
5.4.7.20	0
5.4.7.21	0
5.4.8.1	0
5.4.8.2	0
5.4.8.3	0
5.4.8.4	0
5.4.8.5	0
5.4.8.6	0
5.4.8.7	0
5.4.8.8	0
5.4.8.9	0
5.4.8.10	0
5.4.8.11	0
5.4.8.12	0
5.4.8.13	0
5.4.8.14	0
5.4.8.15	0
5.4.8.16	0
5.4.8.17	0
5.4.8.18	0
5.4.8.19	0
5.4.8.20	0
5.4.8.21	0
5.4.9.1	0
5.4.9.2	0
5.4.9.3	0
5.4.9.4	0
5.4.9.5	0
5.4.9.6	0
5.4.9.7	0
5.4.9.8	0
5.4.9.9	0
5.4.9.10	0
5.4.9.11	0
5.4.9.12	0
5.4.9.13	0
5.4.9.14	0
5.4.9.15	0
5.4.9.16	0
5.4.9.17	0
5.4.9.18	0
5.4.9.19	0
5.4.9.20	0
5.4.9.21	0
5.4.10.1	0
5.4.10.2	0
5.4.10.3	0
5.4.10.4	0
5.4.10.5	0
5.4.10.6	0
5.4.10.7	0
5.4.10.8	0
5.4.10.9	0
5.4.10.10	0
5.4.10.11	0
5.4.10.12	0
5.4.10.13	0
5.4.10.14	0
5.4.10.15	0
5.4.10.16	0
5.4.10.17	0
5.4.10.18	0
5.4.10.19	0
5.4.10.20	0
5.4.10.21	0
5.4.11.1	0
5.4.11.2	0
5.4.11.3	0
5.4.11.4	0
5.4.11.5	0
5.4.11.6	0
5.4.11.7	0
5.4.11.8	0
5.4.11.9	0
5.4.11.10	0
5.4.11.11	0
5.4.11.12	0
5.4.11.13	0
5.4.11.14	0
5.4.11.15	0
5.4.11.16	0
5.4.11.17	0
5.4.11.18	1
5.4.11.19	0
5.4.11.20	0
5.4.11.21	0
5.4.12.1	0
5.4.12.2	0
5.4.12.3	0
5.4.12.4	0
5.4.12.5	0
5.4.12.6	0
5.4.12.7	0
5.4.12.8	0
5.4.12.9	0
5.4.12.10	0
5.4.12.11	0
5.4.12.12	0
5.4.12.13	0
5.4.12.14	0
5.4.12.15	0
5.4.12.16	0
5.4.12.17	0
5.4.12.18	0
5.4.12.19	0
5.4.12.20	0
5.4.12.21	0
5.4.13.1	0
5.4.13.2	0
5.4.13.3	1
5.4.13.4	0
5.4.13.5	0
5.4.13.6	0
5.4.13.7	0
5.4.13.8	0
5.4.13.9	0
5.4.13.10	0
5.4.13.11	0
5.4.13.12	0
5.4.13.13	0
5.4.13.14	0
5.4.13.15	0
5.4.13.16	0
5.4.13.17	0
5.4.13.18	0
5.4.13.19	0
5.4.13.20	0
5.4.13.21	0
5.4.14.1	0
5.4.14.2	0
5.4.14.3	0
5.4.14.4	0
5.4.14.5	0
5.4.14.6	0
5.4.14.7	0
5.4.14.8	0
5.4.14.9	0
5.4.14.10	0
5.4.14.11	0
5.4.14.12	0
5.4.14.13	0
5.4.14.14	0
5.4.14.15	0
5.4.14.16	0
5.4.14.17	0
5.4.14.18	0
5.4.14.19	1
5.4.14.20	0
5.4.14.21	0
5.4.15.1	0
5.4.15.2	0
5.4.15.3	0
5.4.15.4	0
5.4.15.5	0
5.4.15.6	0
5.4.15.7	0
5.4.15.8	0
5.4.15.9	0
5.4.15.10	0
5.4.15.11	0
5.4.15.12	0
5.4.15.13	0
5.4.15.14	1
5.4.15.15	0
5.4.15.16	0
5.4.15.17	0
5.4.15.18	0
5.4.15.19	0
5.4.15.20	0
5.4.15.21	0
5.4.16.1	0
5.4.16.2	0
5.4.16.3	0
5.4.16.4	0
5.4.16.5	0
5.4.16.6	0
5.4.16.7	0
5.4.16.8	0
5.4.16.9	0
5.4.16.10	0
5.4.16.11	0
5.4.16.12	0
5.4.16.13	0
5.4.16.14	0
5.4.16.15	0
5.4.16.16	0
5.4.16.17	0
5.4.16.18	0
5.4.16.19	0
5.4.16.20	0
5.4.16.21	0
5.4.17.1	0
5.4.17.2	0
5.4.17.3	0
5.4.17.4	0
5.4.17.5	0
5.4.17.6	0
5.4.17.7	0
5.4.17.8	0
5.4.17.9	0
5.4.17.10	0
5.4.17.11	0
5.4.17.12	0
5.4.17.13	0
5.4.17.14	0
5.4.17.15	0
5.4.17.16	0
5.4.17.17	0
5.4.17.18	0
5.4.17.19	0
5.4.17.20	0
5.4.17.21	0
5.4.18.1	0
5.4.18.2	0
5.4.18.3	0
5.4.18.4	0
5.4.18.5	0
5.4.18.6	0
5.4.18.7	0
5.4.18.8	0
5.4.18.9	0
5.4.18.10	0
5.4.18.11	0
5.4.18.12	0
5.4.18.13	0
5.4.18.14	0
5.4.18.15	0
5.4.18.16	0
5.4.18.17	0
5.4.18.18	0
5.4.18.19	0
5.4.18.20	0
5.4.18.21	0
5.4.19.1	0
5.4.19.2	1
5.4.19.3	0
5.4.19.4	0
5.4.19.5	0
5.4.19.6	0
5.4.19.7	0
5.4.19.8	0
5.4.19.9	0
5.4.19.10	0
5.4.19.11	0
5.4.19.12	0
5.4.19.13	0
5.4.19.14	0
5.4.19.15	0
5.4.19.16	0
5.4.19.17	0
5.4.19.18	0
5.4.19.19	0
5.4.19.20	0
5.4.19.21	0
5.4.20.1	0
5.4.20.2	0
5.4.20.3	0
5.4.20.4	0
5.4.20.5	0
5.4.20.6	0
5.4.20.7	0
5.4.20.8	0
5.4.20.9	0
5.4.20.10	0
5.4.20.11	0
5.4.20.12	0
5.4.20.13	0
5.4.20.14	0
